PLAYER_NAME,SEASON,USG_PCT
Cody Martin,2022-23,0.121
Lindell Wigginton,2022-23,0.251
Damian Jones,2022-23,0.102
Bruno Fernando,2022-23,0.159
Tre Mann,2022-23,0.2
Kessler Edwards,2022-23,0.119
John Butler Jr.,2022-23,0.102
Isaiah Todd,2022-23,0.143
Ricky Rubio,2022-23,0.172
Christian Braun,2022-23,0.127
George Hill,2022-23,0.11
Shai Gilgeous-Alexander,2022-23,0.318
Chris Paul,2022-23,0.195
Daishen Nix,2022-23,0.149
Jericho Sims,2022-23,0.074
Xavier Sneed,2022-23,0.136
Malachi Flynn,2022-23,0.168
Max Christie,2022-23,0.1
Isaiah Roby,2022-23,0.173
Danuel House Jr.,2022-23,0.133
Ty Jerome,2022-23,0.147
Jordan Hall,2022-23,0.197
Kevon Harris,2022-23,0.129
Dyson Daniels,2022-23,0.113
Udoka Azubuike,2022-23,0.113
Neemias Queta,2022-23,0.141
Nerlens Noel,2022-23,0.113
Blake Wesley,2022-23,0.18
Derrick Rose,2022-23,0.22
Theo Pinson,2022-23,0.136
Micah Potter,2022-23,0.121
Trevelin Queen,2022-23,0.194
Taj Gibson,2022-23,0.151
Stanley Johnson,2022-23,0.148
Kris Dunn,2022-23,0.195
Mamadi Diakite,2022-23,0.164
Keon Johnson,2022-23,0.237
Xavier Cooks,2022-23,0.127
Richaun Holmes,2022-23,0.132
Jay Scrubb,2022-23,0.151
Jared Butler,2022-23,0.208
Mfiondu Kabengele,2022-23,0.107
Jordan McLaughlin,2022-23,0.112
Joe Wieskamp,2022-23,0.115
Andre Iguodala,2022-23,0.089
Terry Taylor,2022-23,0.129
Theo Maledon,2022-23,0.166
Frank Ntilikina,2022-23,0.125
Frank Kaminsky,2022-23,0.146
Bryn Forbes,2022-23,0.155
Trevor Keels,2022-23,0.211
Moussa Diabaté,2022-23,0.125
Saben Lee,2022-23,0.184
Kai Jones,2022-23,0.121
Josh Minott,2022-23,0.176
Juan Toscano-Anderson,2022-23,0.109
Kira Lewis Jr.,2022-23,0.192
Anthony Gill,2022-23,0.116
Michael Carter-Williams,2022-23,0.191
Ron Harper Jr.,2022-23,0.136
Khem Birch,2022-23,0.113
Nathan Knight,2022-23,0.177
Furkan Korkmaz,2022-23,0.176
Aaron Holiday,2022-23,0.129
Isaiah Mobley,2022-23,0.166
Peyton Watson,2022-23,0.174
Marko Simonovic,2022-23,0.145
Jason Preston,2022-23,0.166
Brandon Boston,2022-23,0.237
Dru Smith,2022-23,0.133
Cam Thomas,2022-23,0.268
Davon Reed,2022-23,0.142
Josh Christopher,2022-23,0.215
Garrett Temple,2022-23,0.123
Boban Marjanovic,2022-23,0.206
Chima Moneke,2022-23,0.25
Donovan Williams,2022-23,0.385
Stanley Umude,2022-23,0.5
Ryan Arcidiacono,2022-23,0.106
Ryan Rollins,2022-23,0.26
Amir Coffey,2022-23,0.128
Kemba Walker,2022-23,0.215
Alex Len,2022-23,0.132
Jack White,2022-23,0.133
Greg Brown III,2022-23,0.17
Cole Swider,2022-23,0.089
Wendell Moore Jr.,2022-23,0.139
Carlik Jones,2022-23,0.153
T.J. McConnell,2022-23,0.182
Raul Neto,2022-23,0.133
Justin Jackson,2022-23,0.122
PJ Dozier,2022-23,0.203
KZ Okpala,2022-23,0.081
Jamaree Bouyea,2022-23,0.12
Matthew Dellavedova,2022-23,0.122
David Duke Jr.,2022-23,0.187
Vít Krejčí,2022-23,0.108
Facundo Campazzo,2022-23,0.144
Malcolm Hill,2022-23,0.167
Sterling Brown,2022-23,0.061
McKinley Wright IV,2022-23,0.16
Tony Bradley,2022-23,0.174
James Johnson,2022-23,0.152
Tyrese Martin,2022-23,0.164
Jeff Dowtin Jr.,2022-23,0.106
Dylan Windler,2022-23,0.182
JD Davison,2022-23,0.157
Tyler Dorsey,2022-23,0.227
Dalen Terry,2022-23,0.173
Trevor Hudgins,2022-23,0.177
Robin Lopez,2022-23,0.156
Kennedy Chandler,2022-23,0.15
Jaden Springer,2022-23,0.188
Vernon Carey Jr.,2022-23,0.147
Noah Vonleh,2022-23,0.09
Xavier Moon,2022-23,0.233
Lester Quinones,2022-23,0.283
Devon Dotson,2022-23,0.102
Deonte Burton,2022-23,0.133
Thanasis Antetokounmpo,2022-23,0.138
Keon Ellis,2022-23,0.124
Kobi Simmons,2022-23,0.119
Leandro Bolmaro,2022-23,0.155
Kendall Brown,2022-23,0.093
Trent Forrest,2022-23,0.116
Alize Johnson,2022-23,0.145
Ish Smith,2022-23,0.187
Dereon Seabron,2022-23,0.156
Scotty Pippen Jr.,2022-23,0.231
Lauri Markkanen,2023-24,0.241
Nikola Vučević,2023-24,0.233
Kristaps Porziņģis,2023-24,0.247
Victor Wembanyama,2023-24,0.312
Donte DiVincenzo,2023-24,0.209
Myles Turner,2023-24,0.234
Deandre Ayton,2023-24,0.211
Michael Porter Jr.,2023-24,0.202
Brook Lopez,2023-24,0.156
Bogdan Bogdanović,2023-24,0.218
Jarrett Allen,2023-24,0.191
Max Strus,2023-24,0.167
John Collins,2023-24,0.199
Keegan Murray,2023-24,0.178
Trey Murphy III,2023-24,0.182
Chet Holmgren,2023-24,0.21
Alperen Sengun,2023-24,0.27
Scottie Barnes,2023-24,0.24
Mark Williams,2023-24,0.162
Mikal Bridges,2023-24,0.238
P.J. Washington,2023-24,0.185
Evan Mobley,2023-24,0.2
Karl-Anthony Towns,2023-24,0.268
Jabari Smith Jr.,2023-24,0.174
Domantas Sabonis,2023-24,0.22
Jalen Johnson,2023-24,0.184
Brandon Miller,2023-24,0.235
Miles Bridges,2023-24,0.242
Brandon Clarke,2023-24,0.188
Kyle Kuzma,2023-24,0.295
Santi Aldama,2023-24,0.177
OG Anunoby,2023-24,0.173
GG Jackson,2023-24,0.238
Saddiq Bey,2023-24,0.163
Clint Capela,2023-24,0.167
RJ Barrett,2023-24,0.257
Isaiah Stewart,2023-24,0.143
Jerami Grant,2023-24,0.255
Naz Reid,2023-24,0.223
Jonas Valančiūnas,2023-24,0.207
Wendell Carter Jr.,2023-24,0.172
Keldon Johnson,2023-24,0.212
Javonte Green,2023-24,0.159
Tim Hardaway Jr.,2023-24,0.22
Sam Hauser,2023-24,0.146
Bam Adebayo,2023-24,0.247
Jaren Jackson Jr.,2023-24,0.302
Pascal Siakam,2023-24,0.25
Corey Kispert,2023-24,0.191
Malik Beasley,2023-24,0.142
Cameron Johnson,2023-24,0.19
Jakob Poeltl,2023-24,0.16
Marcus Smart,2023-24,0.225
Rui Hachimura,2023-24,0.182
Dorian Finney-Smith,2023-24,0.132
Bobby Portis,2023-24,0.224
Eric Gordon,2023-24,0.162
LaMelo Ball,2023-24,0.315
Kelly Oubre Jr.,2023-24,0.22
Julius Randle,2023-24,0.287
Duncan Robinson,2023-24,0.184
Buddy Hield,2023-24,0.186
Simone Fontecchio,2023-24,0.159
Coby White,2023-24,0.224
De'Andre Hunter,2023-24,0.204
Duop Reath,2023-24,0.202
Derrick White,2023-24,0.183
Luguentz Dort,2023-24,0.152
Grayson Allen,2023-24,0.143
Onyeka Okongwu,2023-24,0.134
Andrew Wiggins,2023-24,0.206
Aaron Gordon,2023-24,0.174
Devin Vassell,2023-24,0.229
Grant Williams,2023-24,0.157
Al Horford,2023-24,0.119
Gary Trent Jr.,2023-24,0.195
Tyler Herro,2023-24,0.268
Zach Collins,2023-24,0.224
Jaylen Brown,2023-24,0.283
Kevin Huerter,2023-24,0.173
CJ McCollum,2023-24,0.244
D'Angelo Russell,2023-24,0.222
Kevin Love,2023-24,0.21
Luke Kennard,2023-24,0.166
Ivica Zubac,2023-24,0.165
Obi Toppin,2023-24,0.16
Tari Eason,2023-24,0.188
Bojan Bogdanovic,2023-24,0.242
Jalen Duren,2023-24,0.181
Dillon Brooks,2023-24,0.176
Aaron Nesmith,2023-24,0.158
Franz Wagner,2023-24,0.25
Tristan Vukcevic,2023-24,0.233
Jeremy Sochan,2023-24,0.187
Walker Kessler,2023-24,0.127
Daniel Gafford,2023-24,0.145
Marvin Bagley III,2023-24,0.204
Josh Giddey,2023-24,0.223
Jusuf Nurkić,2023-24,0.187
Harrison Barnes,2023-24,0.154
Nic Claxton,2023-24,0.156
Giannis Antetokounmpo,2023-24,0.32
Jalen Suggs,2023-24,0.191
Georges Niang,2023-24,0.173
Royce O'Neale,2023-24,0.134
Jalen Smith,2023-24,0.187
Josh Richardson,2023-24,0.159
Sam Merrill,2023-24,0.17
Herbert Jones,2023-24,0.141
Dereck Lively II,2023-24,0.124
Jonathan Kuminga,2023-24,0.237
Dejounte Murray,2023-24,0.259
Nick Richards,2023-24,0.131
Davis Bertans,2023-24,0.169
Jaime Jaquez Jr.,2023-24,0.181
Jordan Poole,2023-24,0.256
Trey Lyles,2023-24,0.139
Malik Williams,2023-24,0.148
Gradey Dick,2023-24,0.167
Alex Caruso,2023-24,0.146
De'Anthony Melton,2023-24,0.177
Moritz Wagner,2023-24,0.22
Desmond Bane,2023-24,0.273
Caleb Martin,2023-24,0.168
Jake LaRavia,2023-24,0.201
Derrick Jones Jr.,2023-24,0.146
Julian Champagnie,2023-24,0.14
Jabari Walker,2023-24,0.159
Malik Monk,2023-24,0.247
Draymond Green,2023-24,0.148
Anfernee Simons,2023-24,0.276
Cam Whitmore,2023-24,0.255
Vince Williams Jr.,2023-24,0.155
Isaiah Joe,2023-24,0.157
Kentavious Caldwell-Pope,2023-24,0.126
Taurean Prince,2023-24,0.134
Jordan Clarkson,2023-24,0.255
Nikola Jović,2023-24,0.171
Jayson Tatum,2023-24,0.296
Taylor Hendricks,2023-24,0.135
Toumani Camara,2023-24,0.134
Ziaire Williams,2023-24,0.192
Jaden Ivey,2023-24,0.244
Dario Šarić,2023-24,0.19
Ausar Thompson,2023-24,0.161
Jordan Hawkins,2023-24,0.188
Gary Harris,2023-24,0.114
Quentin Grimes,2023-24,0.155
Jalen Green,2023-24,0.27
De'Aaron Fox,2023-24,0.3
Dennis Schröder,2023-24,0.202
Jaden McDaniels,2023-24,0.156
Donovan Mitchell,2023-24,0.301
Justin Champagnie,2023-24,0.162
Tyrese Maxey,2023-24,0.273
Bilal Coulibaly,2023-24,0.139
Cade Cunningham,2023-24,0.298
Johnny Juzang,2023-24,0.147
Josh Green,2023-24,0.129
Dean Wade,2023-24,0.101
Trayce Jackson-Davis,2023-24,0.157
Daniel Theis,2023-24,0.15
Ayo Dosunmu,2023-24,0.168
Andre Drummond,2023-24,0.201
Sasha Vezenkov,2023-24,0.171
Jae Crowder,2023-24,0.113
Jonathan Isaac,2023-24,0.16
Isaac Okoro,2023-24,0.136
Kevin Knox II,2023-24,0.157
Norman Powell,2023-24,0.193
Moses Moody,2023-24,0.176
Haywood Highsmith,2023-24,0.121
Nicolas Batum,2023-24,0.085
Malaki Branham,2023-24,0.192
Deni Avdija,2023-24,0.196
Austin Reaves,2023-24,0.198
Precious Achiuwa,2023-24,0.158
Brandon Ingram,2023-24,0.269
Shaedon Sharpe,2023-24,0.22
Christian Wood,2023-24,0.173
DeMar DeRozan,2023-24,0.252
Mitchell Robinson,2023-24,0.099
Jrue Holiday,2023-24,0.161
Patrick Williams,2023-24,0.163
Kris Murray,2023-24,0.136
Chris Boucher,2023-24,0.167
Amen Thompson,2023-24,0.173
Payton Pritchard,2023-24,0.168
Doug McDermott,2023-24,0.144
Jahmi'us Ramsey,2023-24,0.18
Matisse Thybulle,2023-24,0.105
Jalen Williams,2023-24,0.232
Dalano Banton,2023-24,0.25
Ochai Agbaji,2023-24,0.131
Malcolm Brogdon,2023-24,0.226
Jontay Porter,2023-24,0.155
Caris LeVert,2023-24,0.224
Robert Williams III,2023-24,0.122
Terance Mann,2023-24,0.135
Mouhamed Gueye,2023-24,0.144
Jack White,2023-24,0.11
Nickeil Alexander-Walker,2023-24,0.143
Terry Rozier,2023-24,0.253
Paolo Banchero,2023-24,0.292
Bruce Brown,2023-24,0.161
Immanuel Quickley,2023-24,0.233
Keyonte George,2023-24,0.224
Lonnie Walker IV,2023-24,0.235
Maozinha Pereira,2023-24,0.143
Collin Sexton,2023-24,0.267
Peyton Watson,2023-24,0.16
Isaiah Livers,2023-24,0.122
Alec Burks,2023-24,0.234
Pat Connaughton,2023-24,0.106
Cole Anthony,2023-24,0.232
James Wiseman,2023-24,0.158
Torrey Craig,2023-24,0.121
Cason Wallace,2023-24,0.127
Jose Alvarado,2023-24,0.168
Kelly Olynyk,2023-24,0.171
Cody Martin,2023-24,0.157
Caleb Houstan,2023-24,0.122
Josh Hart,2023-24,0.133
Khris Middleton,2023-24,0.23
Isaiah Hartenstein,2023-24,0.116
Jamal Murray,2023-24,0.273
Day'Ron Sharpe,2023-24,0.185
Anthony Edwards,2023-24,0.314
Brandin Podziemski,2023-24,0.149
Devin Booker,2023-24,0.289
Tyus Jones,2023-24,0.161
Landry Shamet,2023-24,0.181
Ja Morant,2023-24,0.296
Cedi Osman,2023-24,0.146
Gary Payton II,2023-24,0.13
David Roddy,2023-24,0.177
Noah Clowney,2023-24,0.137
Matt Ryan,2023-24,0.144
Russell Westbrook,2023-24,0.239
Cam Thomas,2023-24,0.296
Spencer Dinwiddie,2023-24,0.161
Miles McBride,2023-24,0.164
Paul Reed,2023-24,0.156
Xavier Tillman,2023-24,0.146
Gordon Hayward,2023-24,0.175
Bennedict Mathurin,2023-24,0.226
Kyle Lowry,2023-24,0.128
Evan Fournier,2023-24,0.187
Neemias Queta,2023-24,0.16
Trey Jemison III,2023-24,0.132
D.J. Wilson,2023-24,0.182
Larry Nance Jr.,2023-24,0.112
RaiQuan Gray,2023-24,0.2
Kaiser Gates,2023-24,0.222
Kenrich Williams,2023-24,0.132
Omer Yurtseven,2023-24,0.173
Darius Garland,2023-24,0.249
Luke Kornet,2023-24,0.107
Brice Sensabaugh,2023-24,0.201
Thomas Bryant,2023-24,0.187
Jaylin Williams,2023-24,0.133
Cam Reddish,2023-24,0.123
Patrick Baldwin Jr.,2023-24,0.153
Ben Sheppard,2023-24,0.125
Matt Hurt,2023-24,0.134
Jalen Brunson,2023-24,0.311
Jeff Green,2023-24,0.152
John Konchar,2023-24,0.096
Aaron Wiggins,2023-24,0.163
Armoni Brooks,2023-24,0.188
Chimezie Metu,2023-24,0.162
Mo Bamba,2023-24,0.149
Christian Braun,2023-24,0.152
Mike Conley,2023-24,0.157
Maxi Kleber,2023-24,0.096
Ben Simmons,2023-24,0.126
Scotty Pippen Jr.,2023-24,0.227
Dyson Daniels,2023-24,0.123
Naji Marshall,2023-24,0.158
Isaiah Jackson,2023-24,0.165
Jock Landale,2023-24,0.139
Amir Coffey,2023-24,0.119
Tre Jones,2023-24,0.149
AJ Green,2023-24,0.15
Yuta Watanabe,2023-24,0.129
Jordan Goodwin,2023-24,0.182
Julian Strawther,2023-24,0.193
Vít Krejčí,2023-24,0.098
Reggie Jackson,2023-24,0.209
Garrison Mathews,2023-24,0.11
Marcus Morris Sr.,2023-24,0.162
Andrew Nembhard,2023-24,0.161
Aleksej Pokusevski,2023-24,0.172
Lamar Stevens,2023-24,0.213
Robert Covington,2023-24,0.104
Scoot Henderson,2023-24,0.26
Jordan Nwora,2023-24,0.213
Mike Muscala,2023-24,0.132
Goga Bitadze,2023-24,0.129
Talen Horton-Tucker,2023-24,0.234
Taze Moore,2023-24,0.209
Nick Smith Jr.,2023-24,0.202
Justin Holiday,2023-24,0.104
Jarred Vanderbilt,2023-24,0.111
Keon Ellis,2023-24,0.123
Bruno Fernando,2023-24,0.172
Danté Exum,2023-24,0.148
Zion Williamson,2023-24,0.285
Jaden Hardy,2023-24,0.238
Tosan Evbuomwan,2023-24,0.108
Wenyen Gabriel,2023-24,0.166
Ousmane Dieng,2023-24,0.167
Richaun Holmes,2023-24,0.141
James Harden,2023-24,0.202
Tyrese Haliburton,2023-24,0.239
Danilo Gallinari,2023-24,0.171
Troy Brown Jr.,2023-24,0.139
Patty Mills,2023-24,0.152
Javon Freeman-Liberty,2023-24,0.17
DeAndre Jordan,2023-24,0.147
Buddy Boeheim,2023-24,0.161
Josh Okogie,2023-24,0.125
Cameron Payne,2023-24,0.185
Keon Johnson,2023-24,0.212
David Duke Jr.,2023-24,0.179
Kobi Simmons,2023-24,0.141
Jamal Cain,2023-24,0.158
Seth Curry,2023-24,0.159
Stanley Umude,2023-24,0.15
Svi Mykhailiuk,2023-24,0.156
Mason Plumlee,2023-24,0.147
Jacob Gilyard,2023-24,0.112
Chris Paul,2023-24,0.154
Kenneth Lofton Jr.,2023-24,0.207
Bismack Biyombo,2023-24,0.106
Mouhamadou Gueye,2023-24,0.189
Jevon Carter,2023-24,0.168
Luka Garza,2023-24,0.278
Drew Eubanks,2023-24,0.129
Luka Samanic,2023-24,0.21
Dominick Barlow,2023-24,0.139
Sandro Mamukelashvili,2023-24,0.169
Aaron Holiday,2023-24,0.158
Eugene Omoruyi,2023-24,0.208
Jalen Wilson,2023-24,0.138
Chris Duarte,2023-24,0.146
Adama Sanogo,2023-24,0.21
Jaxson Hayes,2023-24,0.121
JaVale McGee,2023-24,0.214
Patrick Beverley,2023-24,0.141
Bol Bol,2023-24,0.156
JT Thor,2023-24,0.113
Keita Bates-Diop,2023-24,0.128
Lester Quinones,2023-24,0.171
Anthony Black,2023-24,0.123
Drew Peterson,2023-24,0.123
Thaddeus Young,2023-24,0.125
Otto Porter Jr.,2023-24,0.083
Joe Harris,2023-24,0.104
Onuralp Bitim,2023-24,0.149
Timmy Allen,2023-24,0.084
Bryce McGowens,2023-24,0.147
Micah Potter,2023-24,0.109
Jalen McDaniels,2023-24,0.179
Bones Hyland,2023-24,0.241
Lindy Waters III,2023-24,0.167
Jaylen Nowell,2023-24,0.176
Zeke Nnaji,2023-24,0.15
Dennis Smith Jr.,2023-24,0.174
Devonte' Graham,2023-24,0.175
Davion Mitchell,2023-24,0.147
Dru Smith,2023-24,0.128
Rayan Rupert,2023-24,0.131
Jared Rhoden,2023-24,0.135
Oscar Tshiebwe,2023-24,0.205
Tre Mann,2023-24,0.183
Anthony Gill,2023-24,0.177
Killian Hayes,2023-24,0.147
Zavier Simpson,2023-24,0.161
Shai Gilgeous-Alexander,2023-24,0.317
Sidy Cissoko,2023-24,0.124
A.J. Lawson,2023-24,0.18
T.J. Warren,2023-24,0.148
Ish Wainright,2023-24,0.166
Kevon Looney,2023-24,0.11
Kris Dunn,2023-24,0.132
Jeremiah Robinson-Earl,2023-24,0.144
Darius Bazley,2023-24,0.118
DeJon Jarreau,2023-24,0.171
Garrett Temple,2023-24,0.147
Henri Drell,2023-24,0.155
Dexter Dennis,2023-24,0.278
Chuma Okeke,2023-24,0.131
Justin Minaya,2023-24,0.093
Gui Santos,2023-24,0.142
Joe Ingles,2023-24,0.111
D'Moi Hodge,2023-24,0.172
KJ Martin,2023-24,0.127
Monte Morris,2023-24,0.151
Terquavion Smith,2023-24,0.242
Nassir Little,2023-24,0.132
Alex Fudge,2023-24,0.176
Max Christie,2023-24,0.132
Jae'Sean Tate,2023-24,0.115
Markieff Morris,2023-24,0.153
Derrick Rose,2023-24,0.222
Oshae Brissett,2023-24,0.136
Frank Ntilikina,2023-24,0.111
Jordan McLaughlin,2023-24,0.119
Trendon Watford,2023-24,0.203
Charles Bassey,2023-24,0.11
Cory Joseph,2023-24,0.108
Wesley Matthews,2023-24,0.118
Jarace Walker,2023-24,0.155
Marcus Sasser,2023-24,0.195
Alex Len,2023-24,0.114
Danuel House Jr.,2023-24,0.116
Seth Lundy,2023-24,0.168
Marques Bolden,2023-24,0.108
Isaiah Mobley,2023-24,0.16
D.J. Carton,2023-24,0.125
Dariq Whitehead,2023-24,0.094
Tristan Thompson,2023-24,0.132
Reggie Bullock Jr.,2023-24,0.091
Olivier-Maxence Prosper,2023-24,0.153
Dylan Windler,2023-24,0.129
Kobe Bufkin,2023-24,0.221
Damian Jones,2023-24,0.149
P.J. Tucker,2023-24,0.052
MarJon Beauchamp,2023-24,0.141
Malachi Flynn,2023-24,0.199
Kyle Anderson,2023-24,0.14
Shake Milton,2023-24,0.173
Ashton Hagans,2023-24,0.144
Moses Brown,2023-24,0.176
Theo Maledon,2023-24,0.173
Blake Wesley,2023-24,0.144
Kobe Brown,2023-24,0.104
Emoni Bates,2023-24,0.196
Jaden Springer,2023-24,0.167
Boban Marjanovic,2023-24,0.247
Dalen Terry,2023-24,0.127
Gabe Vincent,2023-24,0.105
Cole Swider,2023-24,0.226
AJ Griffin,2023-24,0.167
Dwight Powell,2023-24,0.087
Julian Phillips,2023-24,0.121
Jordan Walsh,2023-24,0.092
Johnny Davis,2023-24,0.117
Ricky Council IV,2023-24,0.208
Jules Bernard,2023-24,0.189
Markelle Fultz,2023-24,0.182
Delon Wright,2023-24,0.127
Jared Butler,2023-24,0.194
Vasilije Micic,2023-24,0.189
R.J. Hampton,2023-24,0.098
Moussa Diabaté,2023-24,0.171
Kira Lewis Jr.,2023-24,0.178
Andre Jackson Jr.,2023-24,0.097
Skylar Mays,2023-24,0.179
Brandon Boston,2023-24,0.24
James Bouknight,2023-24,0.24
Trevelin Queen,2023-24,0.137
Collin Gillespie,2023-24,0.166
Olivier Sarr,2023-24,0.124
Kessler Edwards,2023-24,0.134
Leaky Black,2023-24,0.099
Orlando Robinson,2023-24,0.143
Taj Gibson,2023-24,0.092
Cody Zeller,2023-24,0.116
Harry Giles III,2023-24,0.233
Colby Jones,2023-24,0.178
Udoka Azubuike,2023-24,0.121
Greg Brown III,2023-24,0.178
Hamidou Diallo,2023-24,0.188
Charlie Brown Jr.,2023-24,0.145
Xavier Moon,2023-24,0.174
Adam Flagler,2023-24,0.212
Isaiah Wong,2023-24,0.375
Ibou Badji,2023-24,0.079
Terry Taylor,2023-24,0.108
Furkan Korkmaz,2023-24,0.126
Juan Toscano-Anderson,2023-24,0.106
Jerome Robinson,2023-24,0.188
Keyontae Johnson,2023-24,0.128
Jett Howard,2023-24,0.22
Leonard Miller,2023-24,0.157
Jason Preston,2023-24,0.121
T.J. McConnell,2023-24,0.229
Mamadi Diakite,2023-24,0.175
Jericho Sims,2023-24,0.06
Hunter Tyson,2023-24,0.186
Saben Lee,2023-24,0.186
Nathan Mensah,2023-24,0.068
Daishen Nix,2023-24,0.241
Amari Bailey,2023-24,0.207
Admiral Schofield,2023-24,0.167
Nate Williams,2023-24,0.173
Nate Hinton,2023-24,0.156
Brandon Williams,2023-24,0.239
Filip Petrusev,2023-24,0.15
Jamaree Bouyea,2023-24,0.162
Usman Garuba,2023-24,0.18
Lindell Wigginton,2023-24,0.412
Jeff Dowtin Jr.,2023-24,0.124
Robin Lopez,2023-24,0.139
E.J. Liddell,2023-24,0.148
Mason Jones,2023-24,0.155
Andrew Funk,2023-24,0.108
Josh Minott,2023-24,0.173
Jordan Miller,2023-24,0.153
JD Davison,2023-24,0.16
Alondes Williams,2023-24,0.25
Colin Castleton,2023-24,0.157
Jacob Toppin,2023-24,0.133
Chris Livingston,2023-24,0.136
Kevon Harris,2023-24,0.286
Isaiah Thomas,2023-24,0.227
Jalen Hood-Schifino,2023-24,0.242
Ty Jerome,2023-24,0.147
Joshua Primo,2023-24,0.259
Danny Green,2023-24,0.043
Dmytro Skapintsev,2023-24,0.25
Jay Huff,2023-24,0.14
DaQuan Jeffries,2023-24,0.193
TyTy Washington Jr.,2023-24,0.165
Trent Forrest,2023-24,0.122
Pat Spencer,2023-24,0.077
Jalen Pickett,2023-24,0.164
Jermaine Samuels Jr.,2023-24,0.098
Jordan Ford,2023-24,0.184
Dereon Seabron,2023-24,0.122
Kendall Brown,2023-24,0.135
James Johnson,2023-24,0.137
Ryan Rollins,2023-24,0.214
Thanasis Antetokounmpo,2023-24,0.125
Craig Porter Jr.,2023-24,0.201
Ish Smith,2023-24,0.119
Jalen Slawson,2023-24,0.088
Ryan Arcidiacono,2023-24,0.074
Braxton Key,2023-24,0.148
Wendell Moore Jr.,2023-24,0.106
Pete Nance,2023-24,0.138
Maxwell Lewis,2023-24,0.127
Victor Wembanyama,2024-25,0.3
Lauri Markkanen,2024-25,0.231
Kristaps Porziņģis,2024-25,0.253
Nikola Vučević,2024-25,0.221
Tolu Smith,2024-25,0.2
Myles Turner,2024-25,0.207
Domantas Sabonis,2024-25,0.213
Deandre Ayton,2024-25,0.197
Jakob Poeltl,2024-25,0.184
Brandon Miller,2024-25,0.27
Karl-Anthony Towns,2024-25,0.265
Michael Porter Jr.,2024-25,0.197
Drew Timme,2024-25,0.205
Mark Williams,2024-25,0.21
Brook Lopez,2024-25,0.157
John Collins,2024-25,0.234
Mikal Bridges,2024-25,0.192
Malik Beasley,2024-25,0.215
OG Anunoby,2024-25,0.195
Jalen Johnson,2024-25,0.214
Ivica Zubac,2024-25,0.192
Alex Sarr,2024-25,0.23
Ron Harper Jr.,2024-25,0.205
Bam Adebayo,2024-25,0.232
Trey Murphy III,2024-25,0.229
Klay Thompson,2024-25,0.214
Pascal Siakam,2024-25,0.237
Evan Mobley,2024-25,0.226
Santi Aldama,2024-25,0.179
Bobby Portis,2024-25,0.234
Zaccharie Risacher,2024-25,0.203
Derrick White,2024-25,0.195
Keegan Murray,2024-25,0.148
Isaiah Hartenstein,2024-25,0.165
RJ Barrett,2024-25,0.281
Onyeka Okongwu,2024-25,0.169
Al Horford,2024-25,0.136
Jerami Grant,2024-25,0.192
Chet Holmgren,2024-25,0.214
Alperen Sengun,2024-25,0.259
Noah Clowney,2024-25,0.185
Rui Hachimura,2024-25,0.156
Walker Kessler,2024-25,0.133
Gradey Dick,2024-25,0.209
De'Andre Hunter,2024-25,0.221
Naz Reid,2024-25,0.21
Jabari Smith Jr.,2024-25,0.16
Toumani Camara,2024-25,0.143
Cameron Johnson,2024-25,0.224
Tyson Etienne,2024-25,0.177
Julian Champagnie,2024-25,0.164
Dillon Brooks,2024-25,0.176
Andrew Wiggins,2024-25,0.238
Jarrett Allen,2024-25,0.156
Miles Bridges,2024-25,0.273
Dorian Finney-Smith,2024-25,0.123
Devin Vassell,2024-25,0.217
Chris Boucher,2024-25,0.208
Luguentz Dort,2024-25,0.133
Clint Capela,2024-25,0.16
Ochai Agbaji,2024-25,0.144
Jaren Jackson Jr.,2024-25,0.274
Kel'el Ware,2024-25,0.169
Georges Niang,2024-25,0.177
Royce O'Neale,2024-25,0.151
Max Strus,2024-25,0.143
Quinten Post,2024-25,0.197
Corey Kispert,2024-25,0.169
Marcus Bagley,2024-25,0.128
Guerschon Yabusele,2024-25,0.163
Jeremy Sochan,2024-25,0.184
Ziaire Williams,2024-25,0.179
Jaylen Wells,2024-25,0.156
Donte DiVincenzo,2024-25,0.188
Buddy Hield,2024-25,0.196
Scottie Barnes,2024-25,0.262
Christian Braun,2024-25,0.155
Tim Hardaway Jr.,2024-25,0.151
Aaron Gordon,2024-25,0.186
Brandon Ingram,2024-25,0.305
Franz Wagner,2024-25,0.306
LaMelo Ball,2024-25,0.342
Zach Edey,2024-25,0.156
Kelly Oubre Jr.,2024-25,0.186
Draymond Green,2024-25,0.157
Kevin Huerter,2024-25,0.171
Payton Pritchard,2024-25,0.186
Tyler Herro,2024-25,0.271
Larry Nance Jr.,2024-25,0.155
Wendell Carter Jr.,2024-25,0.159
Daniel Gafford,2024-25,0.186
Moritz Wagner,2024-25,0.254
Nikola Jović,2024-25,0.178
Jalen Smith,2024-25,0.201
Julius Randle,2024-25,0.246
Derrick Jones Jr.,2024-25,0.16
Tari Eason,2024-25,0.185
Obi Toppin,2024-25,0.191
Jalen Wilson,2024-25,0.161
Aaron Wiggins,2024-25,0.2
Isaiah Joe,2024-25,0.166
Moses Moody,2024-25,0.17
Dyson Daniels,2024-25,0.178
Jalen Suggs,2024-25,0.268
Jonas Valančiūnas,2024-25,0.222
Deni Avdija,2024-25,0.228
Sam Hauser,2024-25,0.14
Kyle Kuzma,2024-25,0.233
