PLAYER_ID,PLAYER_NAME,SEASON,AGE,RS_USG_PCT,PREDICTED_ARCHETYPE,PREDICTED_STAR_LEVEL,KING_PROB,BULLDOZER_PROB,SNIPER_PROB,VICTIM_PROB,ACTUAL_BECAME_STAR,ACTUAL_MAX_FUTURE_USAGE,ACTUAL_FUTURE_STAR_SEASONS,ACTUAL_FUTURE_PLAYOFF_ARCHETYPE,HAS_FUTURE_DATA,PREDICTION_CATEGORY,CREATION_VOLUME_RATIO,CREATION_TAX,LEVERAGE_USG_DELTA,LEVERAGE_TS_DELTA,RS_PRESSURE_APPETITE,EFG_ISO_WEIGHTED
1626202,Joe Young,2015-16,24.0,0.233,Victim (Fragile Role),0.3,0.0,0.0,0.024190404,0.9758096,True,0.251,2016-17,,True,False Negative,0.6923076923076923,0.0049642857142858,,,,0.3639642857142858
203530,Joffrey Lauvergne,2015-16,24.0,0.196,Victim (Fragile Role),0.0,0.0,0.0,0.015101026,0.984899,False,0.192,,,True,True Negative,0.1200787401574803,-0.0715081967213114,-0.044,-0.2599999999999999,0.5760869565217391,0.4684918032786886
203089,John Henson,2015-16,25.0,0.188,Victim (Fragile Role),0.0,0.0,0.0,0.011642188,0.9883578,False,0.17299999999999996,,,True,True Negative,0.015015015015015,-0.2709999999999999,-0.0509999999999999,-0.0529999999999999,0.90625,0.333
203098,John Jenkins,2015-16,25.0,0.16699999999999998,Victim (Fragile Role),0.3,0.0,0.0,0.040969722,0.9590303,False,0.188,,,True,True Negative,0.4327272727272727,-0.1378235294117647,,,0.388739946380697,0.3921764705882353
203948,Johnny O'Bryant III,2015-16,23.0,0.135,Victim (Fragile Role),0.3,0.0,0.0,0.002638712,0.9973613,False,0.21899999999999997,,,True,True Negative,0.0530612244897959,0.0948461538461538,,,0.5205047318611987,0.5168461538461538
202685,Jonas Valančiūnas,2015-16,24.0,0.204,Victim (Fragile Role),0.0,0.0,0.0,0.008662477,0.99133754,True,0.27399999999999997,2018-19,,True,False Negative,0.0621301775147929,-0.2039999999999999,-0.061,0.255,0.8346456692913385,0.4
203919,Jordan Adams,2015-16,21.0,0.28600000000000003,Victim (Fragile Role),0.3,0.0,0.0,0.035931103,0.9640689,False,,,,False,True Negative,0.6666666666666666,0.5,,,0.6666666666666666,0.5
203903,Jordan Clarkson,2015-16,24.0,0.225,King (Resilient Star),0.5760149359703064,0.5670337080955505,0.008981209248304367,0.006345312,0.4176398,True,0.266,"2017-18, 2018-19",,True,False Negative,0.6253345227475468,-0.0695706134094151,0.003,0.0639999999999999,0.541726618705036,0.4594293865905849
202706,Jordan Hamilton,2015-16,25.0,0.203,Victim (Fragile Role),0.3,0.0,0.0,0.0023127382,0.9976873,False,,,,False,True Negative,0.3993710691823899,0.0592007874015746,,,0.4483412322274882,0.5712007874015747
203895,Jordan McRae,2015-16,25.0,0.244,Victim (Fragile Role),0.3,0.0,0.0,0.02620368,0.9737963,False,0.20800000000000002,,,True,True Negative,0.7116104868913857,-0.059,,,,0.5
1626175,Jordan Mickey,2015-16,21.0,0.193,Victim (Fragile Role),0.0,0.0,0.0,0.018622423,0.9813776,False,0.168,,,True,True Negative,0.0535714285714285,-0.471,,,,0.0
203962,Josh Huestis,2015-16,24.0,0.135,Victim (Fragile Role),0.0,0.0,0.0,0.024347836,0.97565216,False,0.139,,,True,True Negative,0.0909090909090909,-0.7,,,,0.0
1626196,Josh Richardson,2015-16,22.0,0.134,Victim (Fragile Role),0.0,0.0,0.0,0.003239108,0.9967609,False,0.203,,,True,True Negative,0.3700234192037471,-0.1907278481012658,-0.083,0.046,0.4588910133843211,0.4632721518987341
203944,Julius Randle,2015-16,21.0,0.209,Victim (Fragile Role),0.4,0.0,0.4,0.010153551,0.5898465,True,0.273,"2017-18, 2018-19",,True,False Negative,0.4919708029197081,-0.0818486646884272,-0.0489999999999999,0.0899999999999999,0.7109602327837051,0.3901513353115727
1626147,Justin Anderson,2015-16,22.0,0.152,Victim (Fragile Role),0.2833324670791626,0.0,0.0,0.021152742,0.97884727,False,0.20200000000000004,,,True,True Negative,0.2274678111587983,-0.1401132075471698,,,0.3501577287066246,0.3448867924528301
1626159,Justise Winslow,2015-16,20.0,0.122,King (Resilient Star),0.6856854557991028,0.6793997883796692,0.006285685580223799,0.0048607,0.30945385,False,0.20600000000000002,,,True,False Positive,0.246013667425968,-0.086611111111111,-0.003,0.044,0.5387205387205387,0.4113888888888889
203994,Jusuf Nurkić,2015-16,21.0,0.266,Victim (Fragile Role),0.0,0.0,0.0,0.002978853,0.99702114,True,0.257,2017-18,,True,False Negative,0.1171003717472119,-0.2209999999999999,,,0.8388375165125496,0.2
203909,KJ McDaniels,2015-16,23.0,0.179,Victim (Fragile Role),0.0,0.0,0.0,0.030283475,0.96971655,False,0.18,,,True,True Negative,0.2702702702702703,-0.2716,,,,0.2663999999999999
203951,Keith Appling,2015-16,24.0,0.2,Victim (Fragile Role),0.3,0.0,0.0,0.02783874,0.97216123,False,,,,False,True Negative,0.625,0.3998,,,0.5,0.3998
